scheduler,K,seed,n,quorum,surplus,T,steps,timeouts,decisions,retries,max_ballot,reached_step_cap,safety
progress-aware-quorum-delay,80,15,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,16,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,17,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,18,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,19,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,20,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,21,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,22,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,23,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,24,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,25,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,26,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,27,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,28,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,29,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,30,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,31,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,32,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,33,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,34,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,35,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,36,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,37,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,38,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,39,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,40,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,41,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,42,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,43,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,44,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,45,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,46,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,47,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,48,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,49,25,13,12,100,231,1,1,1,2,false,false
progress-aware-quorum-delay,80,50,25,13,12,100,231,1,1,1,2,false,false
uniform-budget-delay,100,1,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,2,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,3,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,4,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,5,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,6,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,7,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,8,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,9,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,10,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,11,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,12,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,13,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,14,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,15,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,16,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,17,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,18,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,19,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,20,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,21,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,22,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,23,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,24,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,25,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,26,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,27,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,28,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,29,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,30,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,31,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,32,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,33,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,34,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,35,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,36,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,37,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,38,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,39,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,40,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,41,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,42,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,43,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,44,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,45,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,46,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,47,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,48,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,49,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,100,50,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,1,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,2,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,3,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,4,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,5,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,6,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,7,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,8,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,9,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,10,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,11,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,12,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,13,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,14,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,15,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,16,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,17,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,18,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,19,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,20,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,21,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,22,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,23,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,24,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,25,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,26,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,27,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,28,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,29,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,30,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,31,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,32,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,33,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,34,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,35,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,36,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,37,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,38,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,39,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,40,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,41,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,42,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,43,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,44,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,45,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,46,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,47,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,48,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,49,25,13,12,100,251,1,1,1,2,false,false
progress-aware-quorum-delay,100,50,25,13,12,100,251,1,1,1,2,false,false
uniform-budget-delay,120,1,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,2,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,3,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,4,25,13,12,100,321,2,1,2,3,false,false
uniform-budget-delay,120,5,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,6,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,7,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,8,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,9,25,13,12,100,321,2,1,2,3,false,false
uniform-budget-delay,120,10,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,11,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,12,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,13,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,14,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,15,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,16,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,17,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,18,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,19,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,20,25,13,12,100,321,2,1,2,3,false,false
uniform-budget-delay,120,21,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,22,25,13,12,100,321,2,1,2,3,false,false
uniform-budget-delay,120,23,25,13,12,100,321,2,1,2,3,false,false
uniform-budget-delay,120,24,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,25,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,26,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,27,25,13,12,100,321,2,1,2,3,false,false
uniform-budget-delay,120,28,25,13,12,100,321,2,1,2,3,false,false
uniform-budget-delay,120,29,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,30,25,13,12,100,321,2,1,2,3,false,false
uniform-budget-delay,120,31,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,32,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,33,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,34,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,35,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,36,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,37,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,38,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,39,25,13,12,100,321,2,1,2,3,false,false
uniform-budget-delay,120,40,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,41,25,13,12,100,321,2,1,2,3,false,false
uniform-budget-delay,120,42,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,43,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,44,25,13,12,100,321,2,1,2,3,false,false
uniform-budget-delay,120,45,25,13,12,100,321,2,1,2,3,false,false
uniform-budget-delay,120,46,25,13,12,100,321,2,1,2,3,false,false
uniform-budget-delay,120,47,25,13,12,100,321,2,1,2,3,false,false
uniform-budget-delay,120,48,25,13,12,100,271,1,1,1,2,false,false
uniform-budget-delay,120,49,25,13,12,100,321,2,1,2,3,false,false
uniform-budget-delay,120,50,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,1,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,2,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,3,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,4,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,5,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,6,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,7,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,8,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,9,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,10,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,11,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,12,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,13,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,14,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,15,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,16,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,17,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,18,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,19,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,20,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,21,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,22,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,23,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,24,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,25,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,26,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,27,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,28,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,29,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,30,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,31,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,32,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,33,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,34,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,35,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,36,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,37,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,38,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,39,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,40,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,41,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,42,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,43,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,44,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,45,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,46,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,47,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,48,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,49,25,13,12,100,321,2,1,2,3,false,false
progress-aware-quorum-delay,120,50,25,13,12,100,321,2,1,2,3,false,false
uniform-budget-delay,140,1,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,2,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,3,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,4,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,5,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,6,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,7,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,8,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,9,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,10,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,11,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,12,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,13,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,14,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,15,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,16,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,17,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,18,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,19,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,20,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,21,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,22,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,23,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,24,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,25,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,26,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,27,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,28,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,29,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,30,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,31,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,32,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,33,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,34,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,35,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,36,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,37,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,38,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,39,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,40,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,41,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,42,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,43,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,44,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,45,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,46,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,47,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,48,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,49,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,140,50,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,1,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,2,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,3,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,4,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,5,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,6,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,7,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,8,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,9,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,10,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,11,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,12,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,13,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,14,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,15,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,16,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,17,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,18,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,19,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,20,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,21,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,22,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,23,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,24,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,25,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,26,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,27,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,28,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,29,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,30,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,31,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,32,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,33,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,34,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,35,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,36,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,37,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,38,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,39,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,40,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,41,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,42,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,43,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,44,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,45,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,46,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,47,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,48,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,49,25,13,12,100,341,2,1,2,3,false,false
progress-aware-quorum-delay,140,50,25,13,12,100,341,2,1,2,3,false,false
uniform-budget-delay,160,1,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,2,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,3,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,4,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,5,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,6,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,7,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,8,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,9,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,10,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,11,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,12,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,13,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,14,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,15,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,16,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,17,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,18,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,19,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,20,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,21,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,22,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,23,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,24,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,25,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,26,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,27,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,28,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,29,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,30,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,31,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,32,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,33,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,34,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,35,25,13,12,100,361,2,1,2,3,false,false
